data_sj_50/ca/33020/81679/882698003.html,The Westin San Jose,"""Visited this location as part of a conference. Got there and I have to say, I am sorry I didn\u2019t book the Marriott across the street. This place is old, only thing I can say is the bathroom was nice. It took 2 hours to get a receipt from the hotel and check out because they could figure out how to get the receipt. This is also a Marriott and when I complained, I got a note from the offending manager. Marriott member for years; i;Ve decided I am going over to the Hilton now. Horrible experiences at the Marriott anymore. Agree with Vicki J.",1,negative,"March 19, 2023",302 S Market St,"('San Jose',)",California,95113-2817
data_sj_50/ca/33020/81679/903575196.html,The Westin San Jose,"""Absolutally Stunning hotel. I booked with the Westin for an event, my event coordinators, Juan Carlos Lopez and Maika, were so amazing. Very helpful, attentive. They are so knowledgeable and assisted me and my guests with anything we needed. 10\u002F10 would recommend. In addition to the amazing staff, the hotel is just gorgeous. The rooms are so amazing! Very large and spacious. After the event we definelty had time to relax. ",5,positive,"July 16, 2023",302 S Market St,"('San Jose',)",California,95113-2817
data_sj_50/ca/33020/81679/915869850.html,The Westin San Jose,"""This used to be my preferred lodging option in San Jose. Only for that reason did I give it two instead of one stars. The mattresses are cozy and the rooms are lovely. Excellent customer service used to be offered at every desk. I'm a lifetime Elite member with Marriott, and according to availability, I should get a free upgrade when I check in. They haven't upgraded me or even mentioned it the last few times I've checked in. The previous time I went there, I requested an upgrade and was told there was nothing available because they were virtually sold out. I made the decision to add another night the following morning. When I called, a young woman answered the desk phone. I questioned her about whether the Palms Suite was open that evening. After putting me on hold, she answers the phone and assures me it's not. So I inquired as to whether I may transfer across to one of the grande suites. I can transfer to one, the woman informs me; it just needs to be cleaned, and she'll phone me when it is. A few hours later, I still hadn't heard from her, so before heading down to the desk, I utilized the Bonvoy chat to inform the employees that I was still awaiting word regarding switching over. I'm sorry, the desk clerk says, but an ambassador has a reservation for that room, therefore it's not available. She approaches me while still helping others in her line and adds, \""It was me you talked to and I never said anything about an upgrade.\"" She then turned and walked away while shooting me a filthy look. She spoke in a very nasty and, in my opinion, very unprofessional tone. to turn around from a guest she was checking in so she could come over and be disrespectful to me. I never mentioned an upgrade either. I looked back at the desk agent that was helping me and I told him I didn't like her attitude. \nMarriott should not have someone who doesn't have customer service skills working their desk. As a side note that suite stayed empty all night. I'm pretty sure I was lied to about the availability of suites because they'd rather keep them available for someone who's going to pay way more to rent it. I can understand that. However, free upgrades should not be listed as a perk for those of us who are lifetime elite members. Especially when we can't even get one after we've asked for one and they have them available. Just because of this I'll probably won't stay there again. Disappointing.",2,negative,"September 10, 2023",302 S Market St,"('San Jose',)",California,95113-2817
data_sj_50/ca/33020/81679/874909653.html,The Westin San Jose,"""Ideally I would gove 4.5 there was a small misunderstanding about parking. We thought the price per day is per 24h but it became calendar day and we payed about $50 for one night parking. The Vallet parking is cheaper option but we learned it after the fact.\n\nHowever, I had the best sleep ever. The hotel was quite, mattress was great and I slept like a baby. This deserve 5 star for sure.",5,positive,"January 12, 2023",302 S Market St,"('San Jose',)",California,95113-2817
data_sj_50/ca/33020/81679/919136495.html,The Westin San Jose,"""1. It's a really bad location of the room and ruined my trip without a good sleep for 3 nights. I arrived on Monday 3:30pm. I was  given a room on the second floor without upgrade. I was told it's full. I only found out the the room is right behind the elevator at night with constant noise. The conference started on Tuesday. People usually arrived at Monday night. Check in starts at 3pm. At 3:30, that's only room available?\n2. The valet parking guy lied to me and said the price is $40. Double checked with the front desk. It's $50, so parked somewhere else.\n3. The bathroom was renovated. The toilet flush handle barely works. The tiles are clearly not aligned. Grout with holes... Don't be fooled by the picture.\n\nWill never go back to this one.",1,negative,"September 30, 2023",302 S Market St,"('San Jose',)",California,95113-2817
data_sj_50/ca/33020/81679/924860531.html,The Westin San Jose,"""Stayed at this hotel for a night, very short trip. Basically - old, outdated hotel with the smallest rooms and a PITA parking situation.\n\nLocated in downtown San Jose, walking distance to a number of decent dining and drinking options. However, when you first get there, valet was overwhelmed, cars were backed out onto the street. And there's no convenient street parking and limited city lots... the hotel itself is on the corner and fairly imposing which is... a good thing?\n\nWalking in is like walking into the 50s, dark wood, dim lighting, small check-in area. Probably one of the least hospitable lobbies of a westin I've seen. At least the restaurant seemed decent.\n\nCheck-in was quick which was good. Elevators get you to your room, which I've literally see hotels in NYC with bigger rooms. Basically a bed, desk, and small bathroom - not even much of a view either. Luckily I was only here one night. \n\nAt least internet didn't have issues, shower worked, and no issues. But just not a comfortable stay. Also - don't think it has a club lounge which is not great...",3,negative,"November 6, 2023",302 S Market St,"('San Jose',)",California,95113-2817
data_sj_50/ca/33020/256800/921771303.html,Hotel Valencia Santana Row,"""What a fabulous stay we had at this hotel! Very well situated in the middle of Santana Row (so easy access to great food, shopping & a cinema).  The premises & the room itself were beautiful & spotless. The staff was welcoming & responsive. The glass of sangria we were offered upon checking in was a great start. The room was spacious enough & the bed was very comfortable, with light-as-a-feather bedding. A hotel can make or break a vacation & this hotel definitely set the stage for us to have a terrific vacation. My only tip is if you need a quiet room be sure to ask for it. We stayed on the 7th floor across from the Cielo club & we could hear the music one night (though it stopped at 10 p.m. on the dot). Oh, one more thing, the restaurant on the 3rd floor is absolutely delicious & when we were there, there was live music in the form of a terrific guitarist from 6 to 8 p.m.\nI can't say enough good things about this place.  We will definitely come back.",5,positive,"October 17, 2023",355 Santana Row,"('San Jose',)",California,95128
data_sj_50/ca/33020/256800/931853262.html,Hotel Valencia Santana Row,"""Stayed at Hotel Valencia while visiting my sister in San Jose. Everyone from valet, to concierge, to room service was very welcoming and attentative. Jaelynn, Odalys, and Stephen were especially helpful during our stay. The hotel is in a central location and the rooms have really nice views. Thank you to the Hotel Valencia staff for making our stay so pleasent! ",5,positive,"December 31, 2023",355 Santana Row,"('San Jose',)",California,95128
data_sj_50/ca/33020/81302/896530806.html,La Quinta Inn &amp; Suites by Wyndham San Jose Airport,"""Not recommended at all! We stayed for one night (17th June) and it was a horror show. First none of the electrical outlets worked in our room ( so no TV, coffee machine, fridge , hair dryer) and no phone access to call the front desk . When I walked all the way down to the front desk the lady said she would try and flip the breaker as she said it might have tripped. Which was never done and we were too tired to walk down again. To top this amazing service the room was full with of cockroaches. We as a family managed to squash atleast ten of them. I complained about this the next morning to the desk and they took it cool. No one apologized and just said they would report that to their \u201Cmanager\u201D. Amazing! What an excellent service! I would not recommend this hotel for families at all. We didn\u2019t have charge on our phones to travel out the next day. We were forced to charge them in public outlets. What was a great vacation got spoiled due to our last night at this hotel",1,negative,"June 21, 2023",2585 Seaboard Ave,"('San Jose',)",California,95131-1006
data_sj_50/ca/33020/81302/913969308.html,La Quinta Inn &amp; Suites by Wyndham San Jose Airport,"""I stayed here with my parents and two toddlers for one night before flying out of the San Jose airport. We payed to store our car here for the week and utilize the \u201Cshuttle\u201D service to the airport. When the \u201Cshuttle\u201D arrived it was a minivan with no car seats for the toddlers so my mom and I seat-belted them in and held on while the shuttle driver attempted to merge onto the freeway into a semi truck and drove less than cautiously the rest of the way to the airport. We returned from our trip to find the gas from our truck siphoned to almost completely empty and when we called to inform the hotel their response was \u201Cokay\u201D. \nDO NOT STAY HERE IF TOU ARE PLANNING TO STORE YOUR CAR OR USE THEIR \u201CSHUTTLE\u201D SERVICE.",1,negative,"August 30, 2023",2585 Seaboard Ave,"('San Jose',)",California,95131-1006
